short_window,long_window,total_return,cagr,mdd,sharpe,win_rate,total_trades,profit_factor
9,110,2230.5444656265427,49.39391862062041,-50.433421969990754,1.185579648347842,52.37500000000001,1600,1.3015462139559946
9,115,2117.6033053012757,48.45081146892978,-51.74860781452462,1.1710590239863563,52.305748578648135,1583,1.2995369241801205
9,120,2226.231816941416,49.358646134624706,-52.868285951743985,1.1881955879987798,52.344740177439796,1578,1.3051773651270913
10,15,1283.2021656812913,39.780950276191284,-56.27783773657213,1.0345042017875834,48.83292383292383,1628,1.2570731018223549
10,20,2351.8844424786607,50.36372032775913,-60.12496641956927,1.2273865609039323,50.373134328358205,1608,1.3043009074290586
10,25,1325.0789634724222,40.31346866252235,-63.212724664667206,1.0451108064600279,50.1577287066246,1585,1.2555057129405909
10,30,2897.924237282552,54.267806056363874,-44.98652387434772,1.2949181917900738,51.80412371134021,1552,1.3274264736840373
10,35,2633.3748674554968,52.461554188348835,-41.4245807588326,1.2836483467392736,52.018229166666664,1536,1.3205860394521647
10,40,2220.673587172152,49.31310198368652,-50.578139296351345,1.209247880113409,52.03619909502263,1547,1.3007922927548738
10,45,2345.489344972483,50.31366497524243,-49.54025981004111,1.231495968991319,51.965923984272614,1526,1.3081090508602768
10,50,2343.779814091896,50.30026488507362,-46.56233209846178,1.2326160021499148,51.91798941798942,1512,1.311094829322509
10,55,2932.297187634515,54.49218122445498,-44.313969240060715,1.3272635261226347,52.508361204013376,1495,1.3418125900980125
10,60,3136.335344000841,55.780128668808636,-44.89622810731934,1.3362588750258946,52.434210526315795,1520,1.341408599758989
10,65,3085.9080318725873,55.46855484624209,-41.682593484191194,1.3261056614233881,52.504879635653865,1537,1.3363628949317197
10,70,2219.809290296784,49.306011383899495,-49.406896149565675,1.2171458152091394,52.5940337224384,1542,1.3050513508351287
10,75,2314.9450667194747,50.073003454249545,-46.741967637319405,1.2287701842550867,52.316602316602314,1554,1.3067451942525328
10,80,1499.4106092052648,42.39316322090316,-53.92062703214179,1.0719833319955157,52.56410256410257,1560,1.272424069654365
10,85,1724.3242086709895,44.801813543531985,-56.76126406671358,1.1095376468372409,52.51432208784214,1571,1.28172027535721
10,90,1600.2531913092657,43.507426919346656,-54.33365307679159,1.085453899616906,52.22291797119599,1597,1.273035252238512
10,95,1435.9912430160387,41.66058654618965,-54.33365307679159,1.0522971863719297,52.39576851275669,1607,1.262501149416117
10,100,1762.858781727077,45.188198361311535,-51.299139376547906,1.1117584105700786,52.336448598130836,1605,1.2805972467054958
10,105,1758.408536005409,45.14393401771104,-52.56842229525694,1.113495321182178,52.13622291021672,1615,1.2794133619922432
10,110,2048.2659255927306,47.850837658599964,-50.43342196999075,1.1592558519160179,52.377972465581976,1598,1.2939212521097052
10,115,2175.9926253024923,48.94348778377391,-51.79212602416231,1.1803628129012413,52.308665401644525,1581,1.3025265235229562
10,120,1775.2433288623927,45.31089733107532,-52.868285951743985,1.1154668578817393,52.25110970196576,1577,1.284976344016362
11,15,1110.8534813270096,37.42951117157429,-53.59098393581503,0.9845038562857302,48.8671157379057,1633,1.2447983529185016
11,20,1893.9981917539671,46.45287268187064,-69.41595755205893,1.165177518149878,50.09416195856874,1593,1.288993501533865
11,25,1560.4898341201242,43.07512911879519,-64.38791908456645,1.0989259603984949,50.664136622390885,1581,1.2710783150425042
11,30,1697.8191520466025,44.53189336258963,-44.37447105510625,1.138872984644489,51.214833759590796,1564,1.2788148533690216
11,35,2902.3636681450157,54.2969110258978,-42.18520007950593,1.3141269960825344,51.84705119896306,1543,1.3288233663289475
11,40,2666.6079526387985,52.69662848513086,-46.450615374546594,1.2704689685152417,51.935483870967744,1550,1.3182226578445913
11,45,2116.3849678199804,48.44041140443318,-49.7503476983485,1.1969967547870102,51.8664047151277,1527,1.298194697434306
11,50,2054.8300963430397,47.908355557734204,-51.321594274862626,1.1984438041249545,51.7561298873426,1509,1.301245708717401
11,55,2692.578721190296,52.87862389294094,-49.041716543860616,1.294293074165546,52.336448598130836,1498,1.3309261772742562
11,60,2991.5893271847794,54.87405677467292,-46.431877575813076,1.3237770565470846,52.368421052631575,1520,1.3376176727289248
11,65,2461.300568082161,51.20295690208294,-43.22921249924637,1.2569582109529482,52.45258338783518,1529,1.3171562543304114
11,70,1991.4820270987382,47.346769638073404,-46.64635649632072,1.1875515049797079,52.2697795071336,1542,1.2952894206580197
11,75,2243.1101924247964,49.49636802167052,-48.39448975607222,1.2199625731648458,52.54674403610574,1551,1.3040836678941963
